Elevation,Aspect,Slope,pitagoras,Horizontal_Distance_To_Roadways,Wilderness_Area_Type,Soil_Type,Cover_Type
2424,82,18.0,191.7185437040455,730.0,Wilderness_Area4,Soil_Type6,6
2362,55,13.0,0.0,780.0,Wilderness_Area4,Soil_Type5,6
2361,330,9.0,0.0,792.0,Wilderness_Area4,Soil_Type5,4
2421,137,9.0,584.4262143333408,787.0,Wilderness_Area4,Soil_Type6,6
2416,135,10.0,612.9510584051552,759.0,Wilderness_Area4,Soil_Type6,6
2410,39,6.0,611.4253838368178,674.0,Wilderness_Area4,Soil_Type6,6
3416,339,21.0,313.4980063732463,3690.0,Wilderness_Area1,Soil_Type39,7
3014,352,10.0,459.10891953870816,3070.0,Wilderness_Area3,Soil_Type32,2
2356,136,20.0,221.04524423746375,1121.0,Wilderness_Area4,Soil_Type3,3
2315,315,18.0,136.8941196691808,1500.0,Wilderness_Area4,Soil_Type10,6
2325,355,11.0,0.0,1471.0,Wilderness_Area4,Soil_Type10,6
2400,0,16.0,193.25630649476875,1172.0,Wilderness_Area4,Soil_Type10,6
2397,356,15.0,212.03773249117714,1142.0,Wilderness_Area4,Soil_Type10,6
2469,122,18.0,181.2015452472743,782.0,Wilderness_Area4,Soil_Type2,3
2331,70,11.0,0.0,395.0,Wilderness_Area4,Soil_Type2,4
2539,124,2.0,273.7882393383616,212.0,Wilderness_Area4,Soil_Type6,3
2505,352,7.0,30.4138126514911,408.0,Wilderness_Area4,Soil_Type6,6
2426,8,17.0,268.00746258266764,780.0,Wilderness_Area4,Soil_Type10,6
2425,26,17.0,193.03885619221847,785.0,Wilderness_Area4,Soil_Type10,6
2409,43,23.0,151.46286673637206,794.0,Wilderness_Area4,Soil_Type10,6
2374,67,24.0,60.0,815.0,Wilderness_Area4,Soil_Type10,6
2419,303,30.0,312.8322234041755,793.0,Wilderness_Area4,Soil_Type10,6
2459,334,18.0,350.891721190455,731.0,Wilderness_Area4,Soil_Type10,6
2376,76,23.0,44.27188724235731,741.0,Wilderness_Area4,Soil_Type5,6
2365,320,4.0,0.0,765.0,Wilderness_Area4,Soil_Type11,4
2416,311,11.0,464.61274196905106,895.0,Wilderness_Area4,Soil_Type11,6
2304,112,24.0,242.86004199950224,297.0,Wilderness_Area4,Soil_Type3,3
3365,92,5.0,212.03773249117714,4251.0,Wilderness_Area1,Soil_Type40,7
2350,161,19.0,248.13101378102658,1084.0,Wilderness_Area4,Soil_Type3,3
2335,329,16.0,0.0,1443.0,Wilderness_Area4,Soil_Type17,6
2391,283,17.0,100.24470060806208,1293.0,Wilderness_Area4,Soil_Type10,6
2405,339,13.0,152.41062955056645,1203.0,Wilderness_Area4,Soil_Type10,6
2413,295,17.0,234.10467744152402,1084.0,Wilderness_Area4,Soil_Type10,6
2470,140,11.0,160.3527361787132,815.0,Wilderness_Area4,Soil_Type2,3
2345,92,13.0,0.0,459.0,Wilderness_Area4,Soil_Type2,4
2520,54,10.0,195.5326059765992,150.0,Wilderness_Area4,Soil_Type5,4
2515,123,5.0,42.1070065428546,277.0,Wilderness_Area4,Soil_Type6,6
2397,25,26.0,61.39218191268331,660.0,Wilderness_Area4,Soil_Type10,3
2384,24,19.0,0.0,661.0,Wilderness_Area4,Soil_Type14,4
2396,69,15.0,70.51950084905593,781.0,Wilderness_Area4,Soil_Type10,6
2391,88,17.0,45.31004303683677,782.0,Wilderness_Area4,Soil_Type10,6
2379,88,21.0,30.4138126514911,785.0,Wilderness_Area4,Soil_Type10,6
2354,53,20.0,0.0,794.0,Wilderness_Area4,Soil_Type10,4
2468,336,14.0,324.7845439672276,702.0,Wilderness_Area4,Soil_Type10,6
2476,142,6.0,280.1660222082614,671.0,Wilderness_Area4,Soil_Type6,6
2473,104,9.0,272.8021260914218,661.0,Wilderness_Area4,Soil_Type6,6
2392,87,22.0,90.13878188659973,702.0,Wilderness_Area4,Soil_Type6,6
2378,83,22.0,62.0966987850401,713.0,Wilderness_Area4,Soil_Type5,6
2364,0,2.0,0.0,738.0,Wilderness_Area4,Soil_Type11,4
2398,308,8.0,299.90165054564136,912.0,Wilderness_Area4,Soil_Type11,6
2415,341,11.0,442.7301661283089,918.0,Wilderness_Area4,Soil_Type10,6
2414,50,4.0,631.0404107503734,713.0,Wilderness_Area4,Soil_Type6,6
2400,117,13.0,430.2615483633182,485.0,Wilderness_Area4,Soil_Type3,3
2312,111,26.0,241.82018112638985,300.0,Wilderness_Area4,Soil_Type3,3
3364,358,6.0,193.25889371514057,4179.0,Wilderness_Area1,Soil_Type40,7
3154,144,16.0,196.21671692289624,1019.0,Wilderness_Area1,Soil_Type29,1
2963,63,10.0,108.90362712049586,1825.0,Wilderness_Area3,Soil_Type32,2
3023,10,7.0,519.7557118493264,3104.0,Wilderness_Area3,Soil_Type32,2
2348,108,12.0,231.65707414193074,1019.0,Wilderness_Area4,Soil_Type3,3
2316,110,16.0,152.7776161615307,1165.0,Wilderness_Area4,Soil_Type3,3
2311,292,23.0,94.86832980505137,1430.0,Wilderness_Area4,Soil_Type10,6
2365,267,23.0,42.42640687119285,1355.0,Wilderness_Area4,Soil_Type10,6
2419,331,16.0,212.00235847744713,1087.0,Wilderness_Area4,Soil_Type10,6
2459,233,12.0,170.23806859806652,908.0,Wilderness_Area4,Soil_Type2,6
2467,212,6.0,135.07405376311175,849.0,Wilderness_Area4,Soil_Type2,6
2445,111,21.0,97.74456506629922,730.0,Wilderness_Area4,Soil_Type1,3
2351,63,13.0,0.0,495.0,Wilderness_Area4,Soil_Type2,4
2536,339,3.0,328.3062594590606,153.0,Wilderness_Area4,Soil_Type6,3
2512,113,5.0,30.0,255.0,Wilderness_Area4,Soil_Type6,6
2505,321,3.0,30.265491900843113,324.0,Wilderness_Area4,Soil_Type6,6
2447,301,18.0,230.4886114323222,685.0,Wilderness_Area4,Soil_Type6,6
2367,57,16.0,0.0,760.0,Wilderness_Area4,Soil_Type10,4
2361,29,19.0,0.0,765.0,Wilderness_Area4,Soil_Type10,4
2470,190,8.0,242.6849809938802,633.0,Wilderness_Area4,Soil_Type6,6
2367,356,7.0,0.0,711.0,Wilderness_Area4,Soil_Type11,4
2425,0,11.0,509.48012718849003,853.0,Wilderness_Area4,Soil_Type10,6
2373,130,27.0,358.8049609467517,418.0,Wilderness_Area4,Soil_Type3,3
2361,129,28.0,329.8757341787965,390.0,Wilderness_Area4,Soil_Type3,3
3376,16,4.0,218.0022935659164,4357.0,Wilderness_Area1,Soil_Type40,7
3064,351,19.0,45.31004303683677,2118.0,Wilderness_Area1,Soil_Type22,1
2881,4,7.0,30.265491900843113,2483.0,Wilderness_Area3,Soil_Type23,1
2349,74,14.0,205.34117950377123,1012.0,Wilderness_Area4,Soil_Type3,3
2356,350,23.0,31.622776601683793,1448.0,Wilderness_Area4,Soil_Type10,6
2401,264,18.0,70.83784299369935,1269.0,Wilderness_Area4,Soil_Type10,6
2428,349,15.0,151.6047492659778,1150.0,Wilderness_Area4,Soil_Type6,6
2427,353,18.0,170.10584939971935,1120.0,Wilderness_Area4,Soil_Type6,6
2375,86,16.0,0.0,589.0,Wilderness_Area4,Soil_Type1,4
2494,21,7.0,310.2208890452092,67.0,Wilderness_Area4,Soil_Type6,3
2531,96,9.0,300.8537850850476,120.0,Wilderness_Area4,Soil_Type6,3
2526,126,2.0,261.55878880282347,95.0,Wilderness_Area4,Soil_Type6,4
2517,84,6.0,67.1863081289633,212.0,Wilderness_Area4,Soil_Type6,6
2388,65,21.0,0.0,722.0,Wilderness_Area4,Soil_Type10,4
2379,39,17.0,0.0,726.0,Wilderness_Area4,Soil_Type10,4
2376,21,20.0,30.066592756745816,730.0,Wilderness_Area4,Soil_Type10,6
2378,308,20.0,114.82595525402782,769.0,Wilderness_Area4,Soil_Type10,6
2465,169,10.0,214.2545215392198,607.0,Wilderness_Area4,Soil_Type6,6
2373,336,10.0,0.0,685.0,Wilderness_Area4,Soil_Type11,4
2376,340,13.0,31.32091952673165,700.0,Wilderness_Area4,Soil_Type11,6
2383,328,20.0,91.78235124467012,732.0,Wilderness_Area4,Soil_Type11,6
2401,334,18.0,187.3606148580859,787.0,Wilderness_Area4,Soil_Type11,6
2424,328,17.0,368.7817782917155,914.0,Wilderness_Area4,Soil_Type10,6
3238,297,25.0,490.29174987959976,1840.0,Wilderness_Area1,Soil_Type29,1
3309,357,14.0,316.79646462673793,1697.0,Wilderness_Area1,Soil_Type39,1
2889,299,12.0,31.04834939252005,2525.0,Wilderness_Area3,Soil_Type23,1
2408,105,17.0,303.6264151881387,859.0,Wilderness_Area4,Soil_Type3,3
2286,71,17.0,0.0,1332.0,Wilderness_Area4,Soil_Type17,4
2352,327,17.0,168.67127793433,1511.0,Wilderness_Area4,Soil_Type10,6
2363,345,23.0,99.04039579888602,1511.0,Wilderness_Area4,Soil_Type10,6
2387,277,17.0,31.32091952673165,1302.0,Wilderness_Area4,Soil_Type10,6
2441,282,10.0,190.16834647227702,977.0,Wilderness_Area4,Soil_Type6,6
2400,68,19.0,0.0,655.0,Wilderness_Area4,Soil_Type1,4
2390,55,21.0,0.0,626.0,Wilderness_Area4,Soil_Type1,4
2498,324,2.0,339.4849039353591,42.0,Wilderness_Area4,Soil_Type6,3
2524,24,3.0,285.9545418418809,67.0,Wilderness_Area4,Soil_Type6,4
2393,49,19.0,0.0,693.0,Wilderness_Area4,Soil_Type10,4
2383,7,22.0,87.80091115700337,721.0,Wilderness_Area4,Soil_Type10,6
2406,329,18.0,159.48040632002414,745.0,Wilderness_Area4,Soil_Type11,6
2436,344,15.0,401.67773152117854,918.0,Wilderness_Area4,Soil_Type10,6
2431,45,12.0,607.2643575906625,755.0,Wilderness_Area4,Soil_Type10,6
2273,101,21.0,135.79396157414365,201.0,Wilderness_Area4,Soil_Type3,3
3377,26,10.0,295.0,4325.0,Wilderness_Area1,Soil_Type40,7
3376,1,11.0,304.8835843399903,4298.0,Wilderness_Area1,Soil_Type40,7
3318,8,15.0,418.0251188624913,1761.0,Wilderness_Area1,Soil_Type39,1
2886,20,6.0,30.01666203960727,2458.0,Wilderness_Area3,Soil_Type23,1
2385,357,25.0,44.27188724235731,1426.0,Wilderness_Area4,Soil_Type10,6
2409,283,18.0,42.1070065428546,1248.0,Wilderness_Area4,Soil_Type10,6
2449,4,15.0,175.34537347760278,1071.0,Wilderness_Area4,Soil_Type6,6
2414,45,19.0,0.0,690.0,Wilderness_Area4,Soil_Type1,4
2409,36,23.0,0.0,660.0,Wilderness_Area4,Soil_Type1,3
2535,273,4.0,332.4484922510553,60.0,Wilderness_Area4,Soil_Type6,3
2409,64,20.0,0.0,661.0,Wilderness_Area4,Soil_Type10,4
2466,315,16.0,247.39644298170498,649.0,Wilderness_Area4,Soil_Type10,6
2407,104,16.0,88.05679985100527,569.0,Wilderness_Area4,Soil_Type6,6
2413,314,13.0,168.96153408394468,722.0,Wilderness_Area4,Soil_Type11,6
2304,99,20.0,201.2486024796197,277.0,Wilderness_Area4,Soil_Type3,3
2275,75,19.0,124.25779653607253,190.0,Wilderness_Area4,Soil_Type3,6
3081,344,19.0,33.1058907144937,2105.0,Wilderness_Area1,Soil_Type22,1
2982,96,15.0,245.79056125083403,350.0,Wilderness_Area3,Soil_Type32,2
2344,109,11.0,101.95096860746347,1057.0,Wilderness_Area4,Soil_Type3,3
2406,326,18.0,0.0,1283.0,Wilderness_Area4,Soil_Type10,6
2413,308,20.0,30.805843601498726,1253.0,Wilderness_Area4,Soil_Type10,6
2444,295,16.0,85.21150157109074,1165.0,Wilderness_Area4,Soil_Type10,6
2455,351,16.0,180.06943105369106,990.0,Wilderness_Area4,Soil_Type6,6
2444,75,15.0,0.0,780.0,Wilderness_Area4,Soil_Type1,3
2465,319,21.0,228.3703133071372,642.0,Wilderness_Area4,Soil_Type10,6
2479,33,5.0,193.19679086361657,577.0,Wilderness_Area4,Soil_Type6,6
2381,40,4.0,0.0,577.0,Wilderness_Area4,Soil_Type6,4
2386,337,10.0,0.0,592.0,Wilderness_Area4,Soil_Type11,4
2456,14,17.0,529.9698104609356,841.0,Wilderness_Area4,Soil_Type6,6
2960,328,3.0,127.76932339180638,1448.0,Wilderness_Area3,Soil_Type23,2
2388,313,17.0,172.80335644888382,1554.0,Wilderness_Area4,Soil_Type10,6
2463,358,16.0,182.4636950190366,990.0,Wilderness_Area4,Soil_Type6,6
2519,311,13.0,382.29438918194967,90.0,Wilderness_Area4,Soil_Type6,3
2531,327,10.0,296.23301639081353,90.0,Wilderness_Area4,Soil_Type6,3
2428,339,23.0,222.33533232484666,671.0,Wilderness_Area4,Soil_Type10,6
2433,328,23.0,246.9757073074192,685.0,Wilderness_Area4,Soil_Type10,6
2439,125,16.0,90.13878188659973,484.0,Wilderness_Area4,Soil_Type6,6
2433,193,12.0,90.0,480.0,Wilderness_Area4,Soil_Type6,6
2432,147,16.0,90.0222194794152,484.0,Wilderness_Area4,Soil_Type6,6
2384,65,7.0,0.0,537.0,Wilderness_Area4,Soil_Type6,4
2384,333,10.0,0.0,551.0,Wilderness_Area4,Soil_Type11,4
2399,292,12.0,127.12198865656563,638.0,Wilderness_Area4,Soil_Type11,6
2468,343,20.0,482.21571936219584,900.0,Wilderness_Area4,Soil_Type6,6
2378,117,15.0,380.44710539048657,510.0,Wilderness_Area4,Soil_Type3,6
2965,87,12.0,95.524865872714,878.0,Wilderness_Area3,Soil_Type32,2
2342,136,18.0,101.24228365658294,992.0,Wilderness_Area4,Soil_Type3,3
2349,262,26.0,103.46980235798269,1471.0,Wilderness_Area4,Soil_Type10,6
2418,350,17.0,86.31338250816034,1380.0,Wilderness_Area4,Soil_Type10,6
2423,346,20.0,42.7551166528639,1320.0,Wilderness_Area4,Soil_Type10,6
2469,345,16.0,182.64993840677855,1050.0,Wilderness_Area4,Soil_Type6,6
2472,352,17.0,212.73457640919588,1020.0,Wilderness_Area4,Soil_Type6,6
2466,20,15.0,68.8839603971781,841.0,Wilderness_Area4,Soil_Type6,3
2428,350,21.0,186.34376834227646,607.0,Wilderness_Area4,Soil_Type10,6
2435,340,23.0,208.65521800328887,618.0,Wilderness_Area4,Soil_Type10,6
2476,320,17.0,192.04166214652486,616.0,Wilderness_Area4,Soil_Type10,6
2392,35,13.0,0.0,497.0,Wilderness_Area4,Soil_Type6,4
2397,335,12.0,43.965895873961216,541.0,Wilderness_Area4,Soil_Type11,6
2419,80,20.0,491.58112250166806,661.0,Wilderness_Area4,Soil_Type10,6
3212,76,21.0,346.9135338956957,1260.0,Wilderness_Area1,Soil_Type29,1
2307,146,25.0,0.0,1080.0,Wilderness_Area4,Soil_Type3,3
2298,162,19.0,0.0,1110.0,Wilderness_Area4,Soil_Type3,4
2296,187,17.0,0.0,1170.0,Wilderness_Area4,Soil_Type17,4
2302,198,21.0,30.59411708155671,1200.0,Wilderness_Area4,Soil_Type3,4
2308,194,22.0,43.68065933568311,1230.0,Wilderness_Area4,Soil_Type3,4
2311,177,20.0,43.965895873961216,1260.0,Wilderness_Area4,Soil_Type3,4
2301,93,9.0,0.0,1320.0,Wilderness_Area4,Soil_Type3,4
2457,321,17.0,69.6419413859206,1172.0,Wilderness_Area4,Soil_Type10,6
2431,89,9.0,30.066592756745816,421.0,Wilderness_Area4,Soil_Type6,6
2422,117,6.0,30.265491900843113,421.0,Wilderness_Area4,Soil_Type6,6
2410,71,10.0,0.0,446.0,Wilderness_Area4,Soil_Type6,4
2401,16,16.0,30.14962686336267,470.0,Wilderness_Area4,Soil_Type11,4
2422,257,11.0,233.20591759215716,661.0,Wilderness_Area4,Soil_Type10,6
2469,310,18.0,417.612260356422,808.0,Wilderness_Area4,Soil_Type6,6
2472,56,18.0,567.3314727740741,812.0,Wilderness_Area4,Soil_Type6,6
3114,106,23.0,255.8378392654222,2737.0,Wilderness_Area1,Soil_Type29,1
3087,127,25.0,200.28230076569423,2694.0,Wilderness_Area1,Soil_Type29,1
2306,135,21.0,30.0,1050.0,Wilderness_Area4,Soil_Type3,4
2295,185,8.0,30.0,1230.0,Wilderness_Area4,Soil_Type17,4
2298,183,12.0,30.0,1260.0,Wilderness_Area4,Soil_Type17,4
2298,174,9.0,0.0,1290.0,Wilderness_Area4,Soil_Type17,4
2302,312,7.0,0.0,1350.0,Wilderness_Area4,Soil_Type17,6
2312,262,21.0,30.265491900843113,1396.0,Wilderness_Area4,Soil_Type10,6
2418,291,19.0,192.35384061671346,1473.0,Wilderness_Area4,Soil_Type10,6
2460,339,20.0,73.00684899377592,1203.0,Wilderness_Area4,Soil_Type10,6
2485,129,6.0,108.77959367454909,531.0,Wilderness_Area4,Soil_Type6,6
2460,133,10.0,60.530983801686226,443.0,Wilderness_Area4,Soil_Type6,6
2457,126,11.0,60.207972893961475,430.0,Wilderness_Area4,Soil_Type6,6
2438,87,9.0,30.265491900843113,400.0,Wilderness_Area4,Soil_Type6,4
2427,41,10.0,0.0,390.0,Wilderness_Area4,Soil_Type6,4
2414,43,8.0,0.0,400.0,Wilderness_Area4,Soil_Type6,4
2410,9,16.0,30.0,430.0,Wilderness_Area4,Soil_Type11,6
2464,290,20.0,392.7467377331096,767.0,Wilderness_Area4,Soil_Type6,6
2485,100,11.0,569.7236172039912,845.0,Wilderness_Area4,Soil_Type6,6
2446,76,21.0,480.6100290256124,726.0,Wilderness_Area4,Soil_Type10,6
2356,30,23.0,204.1984329028996,371.0,Wilderness_Area4,Soil_Type10,6
2284,43,19.0,0.0,120.0,Wilderness_Area4,Soil_Type14,4
3046,357,5.0,454.03964584604284,3300.0,Wilderness_Area3,Soil_Type32,2
2307,337,17.0,0.0,1342.0,Wilderness_Area4,Soil_Type17,6
2308,338,16.0,0.0,1355.0,Wilderness_Area4,Soil_Type17,6
2380,262,25.0,114.82595525402782,1465.0,Wilderness_Area4,Soil_Type10,6
2476,351,18.0,212.03773249117714,582.0,Wilderness_Area4,Soil_Type10,6
2448,120,8.0,30.265491900843113,390.0,Wilderness_Area4,Soil_Type6,4
2439,34,9.0,0.0,371.0,Wilderness_Area4,Soil_Type6,4
2416,1,15.0,153.37535656030275,509.0,Wilderness_Area4,Soil_Type11,6
2447,72,18.0,458.42338509286367,730.0,Wilderness_Area4,Soil_Type10,6
2375,23,17.0,245.79056125083403,437.0,Wilderness_Area4,Soil_Type10,6
2980,330,8.0,135.4843164355196,930.0,Wilderness_Area3,Soil_Type32,2
3129,210,15.0,388.35550723531657,283.0,Wilderness_Area3,Soil_Type32,2
2301,122,3.0,0.0,1022.0,Wilderness_Area4,Soil_Type17,4
2311,28,25.0,30.4138126514911,1221.0,Wilderness_Area4,Soil_Type10,6
2494,341,16.0,178.98603297464302,1120.0,Wilderness_Area4,Soil_Type10,6
2502,353,17.0,207.6174366473105,912.0,Wilderness_Area4,Soil_Type6,3
2356,96,15.0,171.29214809792072,446.0,Wilderness_Area4,Soil_Type2,3
2460,88,13.0,31.04834939252005,408.0,Wilderness_Area4,Soil_Type6,4
2452,91,10.0,0.0,391.0,Wilderness_Area4,Soil_Type6,4
2447,79,5.0,0.0,376.0,Wilderness_Area4,Soil_Type6,4
2447,13,5.0,0.0,362.0,Wilderness_Area4,Soil_Type6,4
2448,10,13.0,31.32091952673165,335.0,Wilderness_Area4,Soil_Type11,6
2434,37,10.0,60.13318551349163,331.0,Wilderness_Area4,Soil_Type11,6
2426,5,19.0,153.80507143784303,467.0,Wilderness_Area4,Soil_Type11,6
2425,5,20.0,173.3666634621547,488.0,Wilderness_Area4,Soil_Type11,6
2476,169,2.0,544.390484854392,875.0,Wilderness_Area4,Soil_Type6,6
2476,69,12.0,505.53733788910193,824.0,Wilderness_Area4,Soil_Type6,6
2427,49,21.0,377.1432088742949,648.0,Wilderness_Area4,Soil_Type10,6
2389,38,14.0,289.0847626562147,503.0,Wilderness_Area4,Soil_Type10,6
2310,95,14.0,31.953090617340916,190.0,Wilderness_Area4,Soil_Type10,4
2303,77,13.0,0.0,162.0,Wilderness_Area4,Soil_Type14,4
3272,341,21.0,301.34697609234445,2112.0,Wilderness_Area1,Soil_Type39,1
2986,56,11.0,303.65934861288235,534.0,Wilderness_Area3,Soil_Type32,2
2314,138,24.0,43.41658669218482,934.0,Wilderness_Area4,Soil_Type3,3
2327,320,30.0,47.41307836451879,1075.0,Wilderness_Area4,Soil_Type10,6
2378,270,31.0,71.5122367151245,1416.0,Wilderness_Area4,Soil_Type10,6
2466,312,16.0,178.46568297574746,1362.0,Wilderness_Area4,Soil_Type10,6
2503,351,18.0,205.05608988762074,1124.0,Wilderness_Area4,Soil_Type10,6
2510,355,15.0,267.8581714265966,1036.0,Wilderness_Area4,Soil_Type6,6
2460,63,12.0,0.0,384.0,Wilderness_Area4,Soil_Type6,4
2452,20,12.0,60.530983801686226,306.0,Wilderness_Area4,Soil_Type11,6
2438,352,11.0,90.35485598461214,306.0,Wilderness_Area4,Soil_Type11,6
2426,67,17.0,336.2677504608493,626.0,Wilderness_Area4,Soil_Type10,6
2401,85,13.0,291.0549776245031,541.0,Wilderness_Area4,Soil_Type10,6
2307,87,10.0,0.0,201.0,Wilderness_Area4,Soil_Type14,4
3101,313,9.0,150.00333329629711,2388.0,Wilderness_Area1,Soil_Type22,1
3034,49,4.0,360.16801634792614,2912.0,Wilderness_Area3,Soil_Type32,2
3134,112,18.0,348.31164206784706,437.0,Wilderness_Area3,Soil_Type32,2
2323,35,22.0,0.0,466.0,Wilderness_Area4,Soil_Type17,3
2317,322,28.0,34.9857113690718,1008.0,Wilderness_Area4,Soil_Type10,6
2356,341,24.0,73.40980860893181,1291.0,Wilderness_Area4,Soil_Type10,6
2397,269,31.0,88.60022573334675,1410.0,Wilderness_Area4,Soil_Type10,6
2415,270,29.0,116.24543001770004,1429.0,Wilderness_Area4,Soil_Type10,6
2504,330,14.0,196.0943650388761,1218.0,Wilderness_Area4,Soil_Type6,6
2517,7,17.0,290.82297020696285,983.0,Wilderness_Area4,Soil_Type6,3
2470,66,8.0,0.0,404.0,Wilderness_Area4,Soil_Type6,4
2460,353,15.0,60.530983801686226,309.0,Wilderness_Area4,Soil_Type11,6
2452,333,19.0,122.57650672131263,295.0,Wilderness_Area4,Soil_Type10,6
2416,118,19.0,294.0901222414653,607.0,Wilderness_Area4,Soil_Type1,6
2397,111,11.0,263.16724720223067,552.0,Wilderness_Area4,Soil_Type1,6
2314,99,11.0,0.0,242.0,Wilderness_Area4,Soil_Type1,4
3237,120,32.0,353.3864739912947,3127.0,Wilderness_Area1,Soil_Type39,1
2908,229,5.0,0.0,2353.0,Wilderness_Area3,Soil_Type23,1
3100,120,10.0,221.2690669750293,437.0,Wilderness_Area3,Soil_Type24,2
2316,33,14.0,0.0,532.0,Wilderness_Area4,Soil_Type17,4
2305,131,11.0,0.0,890.0,Wilderness_Area4,Soil_Type3,4
2304,330,9.0,0.0,916.0,Wilderness_Area4,Soil_Type17,4
2512,321,13.0,232.56181973832247,1194.0,Wilderness_Area4,Soil_Type6,6
2440,101,28.0,281.8865019826242,730.0,Wilderness_Area4,Soil_Type1,3
2378,93,16.0,192.20041623263984,582.0,Wilderness_Area4,Soil_Type1,3
2356,100,13.0,127.56566936288148,495.0,Wilderness_Area4,Soil_Type2,3
2476,85,3.0,0.0,433.0,Wilderness_Area4,Soil_Type6,4
2474,6,15.0,60.29925372672534,319.0,Wilderness_Area4,Soil_Type11,6
2465,343,17.0,154.7384890710776,283.0,Wilderness_Area4,Soil_Type10,6
2466,0,18.0,158.66001386612822,300.0,Wilderness_Area4,Soil_Type10,6
2451,16,17.0,215.55741694499866,384.0,Wilderness_Area4,Soil_Type10,6
2454,32,16.0,264.0075756488817,458.0,Wilderness_Area4,Soil_Type10,6
2451,12,18.0,325.96012026013244,537.0,Wilderness_Area4,Soil_Type10,6
2446,19,19.0,344.62298240250897,564.0,Wilderness_Area4,Soil_Type10,6
2444,347,16.0,386.37805320695946,618.0,Wilderness_Area4,Soil_Type10,6
2450,313,10.0,432.90299144265566,674.0,Wilderness_Area4,Soil_Type10,6
2427,135,20.0,309.2005821469293,674.0,Wilderness_Area4,Soil_Type1,6
2367,131,20.0,138.49548729110273,418.0,Wilderness_Area4,Soil_Type1,6
2320,74,18.0,0.0,283.0,Wilderness_Area4,Soil_Type1,4
2311,53,10.0,0.0,258.0,Wilderness_Area4,Soil_Type14,4
3047,74,12.0,120.10412149464314,706.0,Wilderness_Area1,Soil_Type29,1
2913,120,13.0,190.9476368012969,792.0,Wilderness_Area3,Soil_Type32,2
2861,143,9.0,30.14962686336267,1050.0,Wilderness_Area3,Soil_Type17,2
2305,137,9.0,0.0,849.0,Wilderness_Area4,Soil_Type17,4
2335,328,31.0,48.373546489791295,953.0,Wilderness_Area4,Soil_Type10,6
2381,287,22.0,31.32091952673165,1345.0,Wilderness_Area4,Soil_Type10,6
2463,261,19.0,137.23337786413333,1406.0,Wilderness_Area4,Soil_Type10,6
2400,94,20.0,194.98717906570164,648.0,Wilderness_Area4,Soil_Type1,3
2481,59,8.0,0.0,443.0,Wilderness_Area4,Soil_Type6,4
2479,2,7.0,0.0,417.0,Wilderness_Area4,Soil_Type6,4
2459,315,14.0,181.10770276274835,228.0,Wilderness_Area4,Soil_Type10,6
2464,225,11.0,470.56136688002766,836.0,Wilderness_Area4,Soil_Type6,6
2470,203,6.0,447.7555136455608,864.0,Wilderness_Area4,Soil_Type6,6
2326,57,16.0,0.0,300.0,Wilderness_Area4,Soil_Type14,4
2938,72,32.0,42.7551166528639,430.0,Wilderness_Area1,Soil_Type29,1
2910,356,8.0,42.04759208325728,2308.0,Wilderness_Area3,Soil_Type23,1
3124,266,12.0,413.961350852951,470.0,Wilderness_Area3,Soil_Type32,2
2351,46,24.0,47.885279575251516,524.0,Wilderness_Area4,Soil_Type10,6
2332,46,20.0,31.32091952673165,1140.0,Wilderness_Area4,Soil_Type10,6
2343,253,20.0,43.174066289845804,1183.0,Wilderness_Area4,Soil_Type10,6
2384,20,22.0,32.31098884280702,1284.0,Wilderness_Area4,Soil_Type10,6
2530,315,15.0,301.70515408259104,1179.0,Wilderness_Area4,Soil_Type6,6
2468,354,11.0,349.09024621149183,485.0,Wilderness_Area4,Soil_Type10,6
2464,357,14.0,388.9125865795552,541.0,Wilderness_Area4,Soil_Type10,6
2465,132,13.0,405.9088567646683,864.0,Wilderness_Area4,Soil_Type6,6
2349,129,20.0,109.65856099730654,443.0,Wilderness_Area4,Soil_Type1,6
2332,90,9.0,0.0,319.0,Wilderness_Area4,Soil_Type14,4
2322,356,6.0,60.03332407921454,277.0,Wilderness_Area4,Soil_Type10,6
3302,100,24.0,339.3302226445502,1723.0,Wilderness_Area1,Soil_Type39,1
2304,132,6.0,0.0,767.0,Wilderness_Area4,Soil_Type17,4
2472,241,24.0,158.75767697972907,1361.0,Wilderness_Area4,Soil_Type10,6
2518,277,20.0,258.54400012377005,1245.0,Wilderness_Area4,Soil_Type10,6
2529,287,17.0,286.75425018646195,1216.0,Wilderness_Area4,Soil_Type6,6
2459,280,4.0,495.81649831364024,759.0,Wilderness_Area4,Soil_Type6,6
2460,196,6.0,442.3980108454377,816.0,Wilderness_Area4,Soil_Type6,6
2460,174,12.0,415.234873294621,845.0,Wilderness_Area4,Soil_Type6,6
2416,125,15.0,261.9637379485947,731.0,Wilderness_Area4,Soil_Type1,6
2411,126,17.0,243.402958075698,702.0,Wilderness_Area4,Soil_Type1,6
2401,131,18.0,219.52904135899652,674.0,Wilderness_Area4,Soil_Type1,6
2368,121,20.0,128.06248474865697,537.0,Wilderness_Area4,Soil_Type1,6
2331,135,3.0,0.0,361.0,Wilderness_Area4,Soil_Type14,4
